frame_indexes,detected_coordinates,frog_id_kmm,frog_id_gmm,frog_id_dbscan
1280,"(108.0, 421.0)",0,3,0
1281,"(99.0, 422.0)",0,3,0
1282,"(88.0, 422.0)",0,3,0
1283,"(88.0, 423.0)",0,3,0
1284,"(108.0, 422.0)",0,3,0
1285,"(109.0, 420.0)",0,3,0
1286,"(130.0, 401.0)",0,3,0
1287,"(192.0, 381.0)",0,0,0
1288,"(1303.0, 421.0)",6,1,4
1288,"(379.0, 360.0)",1,4,0
1289,"(1282.0, 402.0)",6,1,4
1290,"(1243.0, 401.0)",6,1,-1
1291,"(1200.0, 401.0)",6,1,-1
1292,"(1133.0, 401.0)",4,1,3
1293,"(1118.0, 402.0)",4,1,3
1294,"(1078.0, 401.0)",4,1,3
1295,"(1037.0, 400.0)",4,1,3
1296,"(996.0, 401.0)",4,1,3
1297,"(1015.0, 381.0)",4,1,3
1298,"(1306.0, 422.0)",6,1,4
1298,"(996.0, 401.0)",4,1,3
1299,"(90.0, 421.0)",0,3,0
1300,"(108.0, 421.0)",0,3,0
1301,"(108.0, 422.0)",0,3,0
1302,"(110.0, 421.0)",0,3,0
1303,"(130.0, 401.0)",0,3,0
1304,"(109.0, 420.0)",0,3,0
1305,"(131.0, 401.0)",0,3,0
1306,"(479.0, 380.0)",1,4,0
1307,"(434.0, 361.0)",1,4,0
1308,"(420.0, 361.0)",1,4,0
1309,"(1119.0, 402.0)",4,1,3
1310,"(1118.0, 402.0)",4,1,3
1311,"(1119.0, 402.0)",4,1,3
1312,"(133.0, 402.0)",0,3,0
1313,"(129.0, 402.0)",0,3,0
1314,"(91.0, 422.0)",0,3,0
1315,"(88.0, 422.0)",0,3,0
1316,"(68.0, 422.0)",0,3,0
1317,"(86.0, 422.0)",0,3,0
1318,"(110.0, 421.0)",0,3,0
1319,"(192.0, 381.0)",0,0,0
1320,"(212.0, 380.0)",0,0,0
1321,"(192.0, 381.0)",0,0,0
1322,"(147.0, 381.0)",0,3,0
1323,"(151.0, 380.0)",0,3,0
1324,"(419.0, 360.0)",1,4,0
1325,"(399.0, 361.0)",1,4,0
1326,"(1081.0, 402.0)",4,1,3
1327,"(110.0, 402.0)",0,3,0
1327,"(1095.0, 402.0)",4,1,3
1328,"(1079.0, 401.0)",4,1,3
1329,"(1079.0, 402.0)",4,1,3
1330,"(1079.0, 401.0)",4,1,3
1331,"(69.0, 423.0)",0,3,0
1332,"(439.0, 378.0)",1,4,0
1333,"(110.0, 408.0)",0,3,0
1334,"(131.0, 401.0)",0,3,0
1335,"(151.0, 381.0)",0,3,0
1336,"(192.0, 381.0)",0,0,0
1337,"(191.0, 380.0)",0,0,0
1338,"(192.0, 380.0)",0,0,0
1339,"(150.0, 382.0)",0,3,0
1340,"(1306.0, 421.0)",6,1,4
1341,"(1306.0, 421.0)",6,1,4
1342,"(1307.0, 421.0)",6,1,4
1343,"(1307.0, 422.0)",6,1,4
1344,"(1053.0, 402.0)",4,1,3
1345,"(1056.0, 401.0)",4,1,3
1346,"(1097.0, 401.0)",4,1,3
1347,"(80.0, 423.0)",0,3,0
1347,"(1118.0, 402.0)",4,1,3
1348,"(68.0, 422.0)",0,3,0
1349,"(420.0, 360.0)",1,4,0
1350,"(438.0, 360.0)",1,4,0
1351,"(421.0, 360.0)",1,4,0
1352,"(443.0, 361.0)",1,4,0
1353,"(187.0, 380.0)",0,0,0
1354,"(191.0, 380.0)",0,0,0
1355,"(171.0, 380.0)",0,3,0
1356,"(151.0, 381.0)",0,3,0
1357,"(170.0, 381.0)",0,3,0
1358,"(110.0, 400.0)",0,3,0
1359,"(108.0, 402.0)",0,3,0
1360,"(101.0, 402.0)",0,3,0
1361,"(89.0, 402.0)",0,3,0
1362,"(71.0, 421.0)",0,3,0
1363,"(67.0, 421.0)",0,3,0
1364,"(1306.0, 422.0)",6,1,4
1364,"(69.0, 422.0)",0,3,0
1365,"(439.0, 361.0)",1,4,0
1366,"(440.0, 379.0)",1,4,0
1367,"(439.0, 361.0)",1,4,0
1368,"(459.0, 360.0)",1,4,0
1369,"(215.0, 379.0)",0,0,0
1370,"(232.0, 381.0)",0,0,0
1371,"(213.0, 400.0)",0,0,0
1372,"(173.0, 403.0)",0,0,0
1373,"(130.0, 410.0)",0,3,0
1374,"(109.0, 421.0)",0,3,0
1375,"(108.0, 421.0)",0,3,0
1376,"(89.0, 422.0)",0,3,0
1377,"(98.0, 412.0)",0,3,0
1378,"(1309.0, 421.0)",6,1,4
1379,"(1305.0, 420.0)",6,1,4
1380,"(1306.0, 421.0)",6,1,4
1381,"(1119.0, 401.0)",4,1,3
1382,"(1118.0, 401.0)",4,1,3
1383,"(440.0, 375.0)",1,4,0
1384,"(420.0, 360.0)",1,4,0
1385,"(419.0, 360.0)",1,4,0
1386,"(419.0, 360.0)",1,4,0
1387,"(111.0, 401.0)",0,3,0
1388,"(171.0, 399.0)",0,3,0
1389,"(190.0, 381.0)",0,0,0
1390,"(167.0, 401.0)",0,3,0
1391,"(130.0, 420.0)",0,3,0
1392,"(91.0, 422.0)",0,3,0
1393,"(88.0, 422.0)",0,3,0
1394,"(88.0, 422.0)",0,3,0
1395,"(1311.0, 422.0)",6,1,4
1396,"(1311.0, 422.0)",6,1,4
1397,"(1311.0, 422.0)",6,1,4
1398,"(1306.0, 409.0)",6,1,4
1399,"(1118.0, 401.0)",4,1,3
1400,"(1118.0, 401.0)",4,1,3
1401,"(1118.0, 402.0)",4,1,3
1402,"(1119.0, 402.0)",4,1,3
1403,"(1119.0, 402.0)",4,1,3
1404,"(1119.0, 402.0)",4,1,3
1405,"(171.0, 382.0)",0,3,0
1406,"(151.0, 400.0)",0,3,0
1407,"(110.0, 402.0)",0,3,0
1408,"(110.0, 402.0)",0,3,0
1409,"(108.0, 421.0)",0,3,0
1410,"(131.0, 422.0)",0,3,0
1411,"(1311.0, 422.0)",6,1,4
1412,"(1310.0, 422.0)",6,1,4
1413,"(1310.0, 422.0)",6,1,4
1414,"(1310.0, 422.0)",6,1,4
1415,"(355.0, 361.0)",1,4,0
1416,"(357.0, 371.0)",1,4,0
1417,"(336.0, 367.0)",1,4,0
1417,"(1079.0, 401.0)",4,1,3
1418,"(357.0, 361.0)",1,4,0
1419,"(377.0, 379.0)",1,4,0
1420,"(398.0, 361.0)",1,4,0
1421,"(419.0, 361.0)",1,4,0
1422,"(1119.0, 402.0)",4,1,3
1422,"(419.0, 361.0)",1,4,0
1423,"(191.0, 403.0)",0,0,0
1424,"(212.0, 421.0)",0,0,0
1425,"(213.0, 424.0)",0,0,0
1426,"(233.0, 455.0)",0,0,0
1427,"(235.0, 462.0)",0,0,0
1428,"(171.0, 422.0)",0,0,0
1429,"(130.0, 402.0)",0,3,0
1430,"(90.0, 421.0)",0,3,0
1431,"(109.0, 402.0)",0,3,0
1432,"(1077.0, 401.0)",4,1,3
1433,"(1077.0, 401.0)",4,1,3
1434,"(1056.0, 401.0)",4,1,3
1435,"(151.0, 401.0)",0,3,0
1436,"(748.0, 504.0)",2,6,1
1437,"(729.0, 504.0)",2,6,1
1438,"(379.0, 361.0)",1,4,0
1439,"(399.0, 361.0)",1,4,0
1440,"(253.0, 401.0)",0,0,0
1441,"(192.0, 401.0)",0,0,0
1442,"(130.0, 421.0)",0,3,0
1443,"(110.0, 421.0)",0,3,0
1444,"(129.0, 401.0)",0,3,0
1444,"(1087.0, 401.0)",4,1,3
1445,"(1098.0, 401.0)",4,1,3
1446,"(1098.0, 401.0)",4,1,3
1447,"(1098.0, 401.0)",4,1,3
1448,"(1308.0, 421.0)",6,1,4
1449,"(1308.0, 422.0)",6,1,4
1449,"(747.0, 504.0)",2,6,1
1450,"(747.0, 504.0)",2,6,1
1451,"(747.0, 504.0)",2,6,1
1452,"(129.0, 402.0)",0,3,0
1453,"(150.0, 402.0)",0,3,0
1454,"(107.0, 421.0)",0,3,0
1455,"(109.0, 422.0)",0,3,0
1456,"(149.0, 402.0)",0,3,0
1457,"(171.0, 401.0)",0,3,0
1458,"(129.0, 421.0)",0,3,0
1459,"(89.0, 421.0)",0,3,0
1460,"(1078.0, 401.0)",4,1,3
1461,"(1077.0, 401.0)",4,1,3
1462,"(1077.0, 401.0)",4,1,3
1463,"(1079.0, 401.0)",4,1,3
1464,"(1099.0, 401.0)",4,1,3
1465,"(128.0, 381.0)",0,3,0
1466,"(151.0, 400.0)",0,3,0
1467,"(151.0, 402.0)",0,3,0
1468,"(171.0, 422.0)",0,0,0
1469,"(171.0, 440.0)",0,0,0
1470,"(172.0, 440.0)",0,0,0
1471,"(170.0, 422.0)",0,0,0
1472,"(131.0, 422.0)",0,3,0
1473,"(190.0, 401.0)",0,0,0
1474,"(119.0, 422.0)",0,3,0
1475,"(1059.0, 401.0)",4,1,3
1476,"(1057.0, 401.0)",4,1,3
1477,"(1057.0, 401.0)",4,1,3
1478,"(480.0, 379.0)",1,4,0
1479,"(521.0, 380.0)",1,4,0
1480,"(501.0, 381.0)",1,4,0
1481,"(110.0, 419.0)",0,3,0
1482,"(110.0, 415.0)",0,3,0
1483,"(111.0, 408.0)",0,3,0
1484,"(108.0, 421.0)",0,3,0
1485,"(120.0, 421.0)",0,3,0
1486,"(110.0, 420.0)",0,3,0
1487,"(110.0, 419.0)",0,3,0
1488,"(109.0, 421.0)",0,3,0
1489,"(149.0, 402.0)",0,3,0
1490,"(234.0, 381.0)",0,0,0
1491,"(212.0, 381.0)",0,0,0
1492,"(337.0, 380.0)",1,0,0
1493,"(378.0, 379.0)",1,4,0
1494,"(234.0, 421.0)",0,0,0
1495,"(312.0, 400.0)",1,0,0
1496,"(398.0, 380.0)",1,4,0
1497,"(232.0, 443.0)",0,0,0
1498,"(171.0, 442.0)",0,0,0
1499,"(131.0, 422.0)",0,3,0
1500,"(1062.0, 401.0)",4,1,3
1501,"(1078.0, 401.0)",4,1,3
1502,"(1086.0, 401.0)",4,1,3
1503,"(1117.0, 401.0)",4,1,3
1504,"(1118.0, 401.0)",4,1,3
1505,"(70.0, 422.0)",0,3,0
1506,"(69.0, 422.0)",0,3,0
1507,"(129.0, 403.0)",0,3,0
1508,"(172.0, 401.0)",0,3,0
1509,"(190.0, 401.0)",0,0,0
1510,"(167.0, 421.0)",0,0,0
1511,"(130.0, 423.0)",0,3,0
1512,"(130.0, 441.0)",0,0,0
1513,"(129.0, 442.0)",0,0,0
1514,"(109.0, 423.0)",0,3,0
1515,"(336.0, 401.0)",1,0,0
1515,"(110.0, 422.0)",0,3,0
1516,"(337.0, 386.0)",1,0,0
1517,"(87.0, 402.0)",0,3,0
1518,"(69.0, 402.0)",0,3,0
1519,"(88.0, 401.0)",0,3,0
1520,"(87.0, 422.0)",0,3,0
1521,"(69.0, 422.0)",0,3,0
1522,"(80.0, 422.0)",0,3,0
1523,"(1076.0, 401.0)",4,1,3
1524,"(172.0, 442.0)",0,0,0
1525,"(212.0, 442.0)",0,0,0
1526,"(213.0, 423.0)",0,0,0
1527,"(233.0, 422.0)",0,0,0
1528,"(335.0, 380.0)",1,0,0
1529,"(377.0, 379.0)",1,4,0
1530,"(357.0, 380.0)",1,4,0
1531,"(336.0, 381.0)",1,0,0
1532,"(316.0, 402.0)",1,0,0
1533,"(86.0, 401.0)",0,3,0
1534,"(90.0, 417.0)",0,3,0
1535,"(88.0, 422.0)",0,3,0
1536,"(87.0, 422.0)",0,3,0
1537,"(68.0, 423.0)",0,3,0
1538,"(68.0, 423.0)",0,3,0
1539,"(71.0, 423.0)",0,3,0
1540,"(89.0, 422.0)",0,3,0
1541,"(150.0, 422.0)",0,3,0
1542,"(214.0, 382.0)",0,0,0
1543,"(214.0, 381.0)",0,0,0
1544,"(213.0, 381.0)",0,0,0
1545,"(192.0, 381.0)",0,0,0
1546,"(173.0, 410.0)",0,0,0
1547,"(398.0, 361.0)",1,4,0
1548,"(378.0, 379.0)",1,4,0
1549,"(232.0, 443.0)",0,0,0
1550,"(232.0, 463.0)",0,0,0
1551,"(232.0, 461.0)",0,0,0
1552,"(191.0, 462.0)",0,0,0
1553,"(189.0, 462.0)",0,0,0
1554,"(205.0, 462.0)",0,0,0
1555,"(90.0, 423.0)",0,3,0
1556,"(88.0, 421.0)",0,3,0
1557,"(75.0, 421.0)",0,3,0
1558,"(748.0, 505.0)",2,6,1
1559,"(747.0, 505.0)",2,6,1
1559,"(436.0, 380.0)",1,4,0
1559,"(1035.0, 401.0)",4,1,3
1560,"(378.0, 380.0)",1,4,0
1561,"(336.0, 380.0)",1,0,0
1562,"(169.0, 421.0)",0,0,0
1563,"(210.0, 399.0)",0,0,0
1564,"(170.0, 422.0)",0,0,0
1565,"(129.0, 421.0)",0,3,0
1566,"(108.0, 422.0)",0,3,0
1567,"(109.0, 421.0)",0,3,0
1568,"(109.0, 422.0)",0,3,0
1569,"(89.0, 421.0)",0,3,0
1570,"(439.0, 380.0)",1,4,0
1571,"(396.0, 381.0)",1,4,0
1572,"(380.0, 381.0)",1,4,0
1573,"(419.0, 380.0)",1,4,0
1574,"(377.0, 381.0)",1,4,0
1574,"(234.0, 444.0)",0,0,0
1575,"(748.0, 504.0)",2,6,1
1576,"(211.0, 463.0)",0,0,0
1576,"(748.0, 505.0)",2,6,1
1577,"(747.0, 505.0)",2,6,1
1578,"(213.0, 442.0)",0,0,0
1579,"(215.0, 442.0)",0,0,0
1580,"(232.0, 422.0)",0,0,0
1581,"(480.0, 380.0)",1,4,0
1582,"(89.0, 422.0)",0,3,0
1583,"(89.0, 422.0)",0,3,0
1584,"(88.0, 422.0)",0,3,0
1585,"(89.0, 440.0)",0,3,0
1586,"(89.0, 422.0)",0,3,0
1587,"(108.0, 423.0)",0,3,0
1588,"(121.0, 422.0)",0,3,0
1589,"(150.0, 442.0)",0,0,0
1590,"(170.0, 442.0)",0,0,0
1591,"(275.0, 463.0)",0,0,-1
1592,"(295.0, 443.0)",0,0,-1
1593,"(294.0, 402.0)",1,0,0
1594,"(251.0, 381.0)",0,0,0
1595,"(231.0, 380.0)",0,0,0
1596,"(212.0, 381.0)",0,0,0
1597,"(747.0, 504.0)",2,6,1
1598,"(103.0, 421.0)",0,3,0
1599,"(151.0, 441.0)",0,0,0
1600,"(149.0, 442.0)",0,0,0
1601,"(153.0, 443.0)",0,0,0
1602,"(157.0, 442.0)",0,0,0
1603,"(238.0, 442.0)",0,0,0
1604,"(397.0, 380.0)",1,4,0
1605,"(437.0, 380.0)",1,4,0
1606,"(459.0, 361.0)",1,4,0
1607,"(131.0, 422.0)",0,3,0
1608,"(130.0, 421.0)",0,3,0
1609,"(127.0, 421.0)",0,3,0
1610,"(129.0, 421.0)",0,3,0
1611,"(109.0, 421.0)",0,3,0
1612,"(109.0, 422.0)",0,3,0
1613,"(131.0, 402.0)",0,3,0
1614,"(151.0, 402.0)",0,3,0
1615,"(169.0, 402.0)",0,3,0
1616,"(109.0, 422.0)",0,3,0
1617,"(69.0, 422.0)",0,3,0
1618,"(68.0, 423.0)",0,3,0
1619,"(69.0, 421.0)",0,3,0
1620,"(130.0, 422.0)",0,3,0
1621,"(232.0, 443.0)",0,0,0
1622,"(253.0, 444.0)",0,0,0
1623,"(250.0, 462.0)",0,0,0
1624,"(232.0, 463.0)",0,0,0
1625,"(212.0, 462.0)",0,0,0
1626,"(192.0, 461.0)",0,0,0
1627,"(437.0, 380.0)",1,4,0
1628,"(110.0, 421.0)",0,3,0
1629,"(89.0, 402.0)",0,3,0
1630,"(104.0, 418.0)",0,3,0
1631,"(109.0, 421.0)",0,3,0
1632,"(95.0, 422.0)",0,3,0
1633,"(109.0, 422.0)",0,3,0
1634,"(113.0, 421.0)",0,3,0
1635,"(171.0, 422.0)",0,0,0
1636,"(171.0, 422.0)",0,0,0
1637,"(233.0, 442.0)",0,0,0
1638,"(171.0, 441.0)",0,0,0
1639,"(212.0, 442.0)",0,0,0
1640,"(1311.0, 484.0)",6,5,-1
1641,"(829.0, 524.0)",2,2,-1
1642,"(253.0, 443.0)",0,0,0
1643,"(339.0, 381.0)",1,0,0
1644,"(232.0, 443.0)",0,0,0
1645,"(170.0, 422.0)",0,0,0
1646,"(131.0, 401.0)",0,3,0
1647,"(145.0, 421.0)",0,3,0
1648,"(170.0, 430.0)",0,0,0
1649,"(170.0, 441.0)",0,0,0
1650,"(130.0, 422.0)",0,3,0
1651,"(109.0, 423.0)",0,3,0
1652,"(438.0, 380.0)",1,4,0
1653,"(90.0, 422.0)",0,3,0
1654,"(437.0, 380.0)",1,4,0
1655,"(438.0, 380.0)",1,4,0
1656,"(459.0, 361.0)",1,4,0
1657,"(230.0, 443.0)",0,0,0
1658,"(212.0, 443.0)",0,0,0
1659,"(230.0, 442.0)",0,0,0
1660,"(147.0, 421.0)",0,3,0
1661,"(234.0, 423.0)",0,0,0
1662,"(234.0, 442.0)",0,0,0
1663,"(337.0, 382.0)",1,0,0
1663,"(194.0, 440.0)",0,0,0
1664,"(151.0, 421.0)",0,3,0
1665,"(151.0, 422.0)",0,0,0
1666,"(253.0, 421.0)",0,0,0
1667,"(171.0, 419.0)",0,0,0
1668,"(131.0, 422.0)",0,3,0
1669,"(170.0, 421.0)",0,0,0
1670,"(274.0, 437.0)",0,0,0
1671,"(173.0, 425.0)",0,0,0
1672,"(189.0, 442.0)",0,0,0
1673,"(193.0, 443.0)",0,0,0
1674,"(192.0, 443.0)",0,0,0
1675,"(151.0, 442.0)",0,0,0
1676,"(111.0, 423.0)",0,3,0
1677,"(105.0, 422.0)",0,3,0
1678,"(89.0, 402.0)",0,3,0
1679,"(71.0, 409.0)",0,3,0
1680,"(69.0, 402.0)",0,3,0
1681,"(87.0, 402.0)",0,3,0
1682,"(88.0, 420.0)",0,3,0
1683,"(97.0, 421.0)",0,3,0
1684,"(172.0, 421.0)",0,0,0
1685,"(218.0, 406.0)",0,0,0
1686,"(356.0, 381.0)",1,4,0
1687,"(212.0, 420.0)",0,0,0
1688,"(444.0, 381.0)",1,4,0
1688,"(171.0, 401.0)",0,3,0
1689,"(747.0, 504.0)",2,6,1
1690,"(749.0, 504.0)",2,6,1
1691,"(749.0, 505.0)",2,6,1
1692,"(749.0, 504.0)",2,6,1
1693,"(232.0, 442.0)",0,0,0
1694,"(155.0, 423.0)",0,0,0
1695,"(151.0, 441.0)",0,0,0
1696,"(151.0, 443.0)",0,0,0
1697,"(129.0, 438.0)",0,0,0
1698,"(89.0, 422.0)",0,3,0
1699,"(89.0, 422.0)",0,3,0
1700,"(109.0, 419.0)",0,3,0
1701,"(440.0, 380.0)",1,4,0
1702,"(206.0, 381.0)",0,0,0
1703,"(213.0, 401.0)",0,0,0
1704,"(233.0, 422.0)",0,0,0
1705,"(481.0, 363.0)",1,4,0
1706,"(439.0, 380.0)",1,4,0
1707,"(439.0, 380.0)",1,4,0
1708,"(439.0, 381.0)",1,4,0
1709,"(1306.0, 484.0)",6,5,-1
1710,"(108.0, 422.0)",0,3,0
1711,"(87.0, 421.0)",0,3,0
1712,"(89.0, 422.0)",0,3,0
1713,"(91.0, 422.0)",0,3,0
1714,"(749.0, 505.0)",2,6,1
1714,"(108.0, 421.0)",0,3,0
1715,"(767.0, 505.0)",2,6,1
1716,"(109.0, 422.0)",0,3,0
1717,"(749.0, 505.0)",2,6,1
1718,"(171.0, 442.0)",0,0,0
1719,"(191.0, 422.0)",0,0,0
1720,"(172.0, 422.0)",0,0,0
1721,"(170.0, 421.0)",0,0,0
1722,"(172.0, 402.0)",0,3,0
1723,"(191.0, 401.0)",0,0,0
1724,"(253.0, 381.0)",0,0,0
1724,"(130.0, 401.0)",0,3,0
1725,"(109.0, 402.0)",0,3,0
1726,"(87.0, 403.0)",0,3,0
1727,"(975.0, 381.0)",4,1,6
1728,"(89.0, 422.0)",0,3,0
1729,"(130.0, 422.0)",0,3,0
1730,"(150.0, 401.0)",0,3,0
1731,"(151.0, 401.0)",0,3,0
1731,"(954.0, 546.0)",5,5,-1
1732,"(953.0, 546.0)",5,5,-1
1732,"(131.0, 401.0)",0,3,0
1733,"(935.0, 546.0)",5,5,-1
1734,"(89.0, 402.0)",0,3,0
1735,"(95.0, 402.0)",0,3,0
1736,"(168.0, 401.0)",0,3,0
1737,"(192.0, 402.0)",0,0,0
1738,"(231.0, 421.0)",0,0,0
1739,"(213.0, 423.0)",0,0,0
1740,"(213.0, 443.0)",0,0,0
1741,"(192.0, 443.0)",0,0,0
1742,"(172.0, 438.0)",0,0,0
1743,"(748.0, 505.0)",2,6,1
1744,"(100.0, 423.0)",0,3,0
1745,"(86.0, 423.0)",0,3,0
1746,"(88.0, 422.0)",0,3,0
1747,"(88.0, 422.0)",0,3,0
1748,"(975.0, 380.0)",4,1,6
1748,"(130.0, 421.0)",0,3,0
1749,"(974.0, 378.0)",4,1,6
1749,"(153.0, 421.0)",0,0,0
1750,"(956.0, 546.0)",5,5,-1
1751,"(439.0, 361.0)",1,4,0
1752,"(193.0, 421.0)",0,0,0
1753,"(213.0, 402.0)",0,0,0
1754,"(232.0, 401.0)",0,0,0
1755,"(213.0, 385.0)",0,0,0
1756,"(131.0, 402.0)",0,3,0
1757,"(109.0, 403.0)",0,3,0
1758,"(111.0, 402.0)",0,3,0
1759,"(151.0, 401.0)",0,3,0
1760,"(189.0, 422.0)",0,0,0
1761,"(173.0, 422.0)",0,0,0
1762,"(170.0, 442.0)",0,0,0
1763,"(192.0, 462.0)",0,0,0
1764,"(151.0, 443.0)",0,0,0
1765,"(151.0, 443.0)",0,0,0
1766,"(130.0, 441.0)",0,0,0
1767,"(130.0, 422.0)",0,3,0
1768,"(130.0, 402.0)",0,3,0
1769,"(748.0, 504.0)",2,6,1
1770,"(748.0, 504.0)",2,6,1
1771,"(749.0, 505.0)",2,6,1
1772,"(749.0, 505.0)",2,6,1
1773,"(316.0, 380.0)",1,0,0
1774,"(295.0, 382.0)",1,0,0
1775,"(212.0, 400.0)",0,0,0
1776,"(129.0, 402.0)",0,3,0
1777,"(111.0, 422.0)",0,3,0
1778,"(111.0, 421.0)",0,3,0
1779,"(109.0, 421.0)",0,3,0
1780,"(108.0, 422.0)",0,3,0
1781,"(217.0, 443.0)",0,0,0
1782,"(248.0, 442.0)",0,0,0
1783,"(234.0, 422.0)",0,0,0
1784,"(1047.0, 402.0)",4,1,3
1784,"(295.0, 397.0)",1,0,0
1785,"(1056.0, 401.0)",4,1,3
1786,"(212.0, 402.0)",0,0,0
1787,"(215.0, 420.0)",0,0,0
1788,"(214.0, 422.0)",0,0,0
1789,"(212.0, 422.0)",0,0,0
1790,"(171.0, 423.0)",0,0,0
1791,"(130.0, 422.0)",0,3,0
1792,"(90.0, 422.0)",0,3,0
1793,"(89.0, 422.0)",0,3,0
1794,"(91.0, 422.0)",0,3,0
1795,"(131.0, 423.0)",0,3,0
1796,"(171.0, 422.0)",0,0,0
1797,"(212.0, 422.0)",0,0,0
1798,"(211.0, 421.0)",0,0,0
1799,"(234.0, 402.0)",0,0,0
1800,"(254.0, 422.0)",0,0,0
1800,"(730.0, 504.0)",2,6,1
1801,"(747.0, 504.0)",2,6,1
1802,"(749.0, 504.0)",2,6,1
1803,"(749.0, 504.0)",2,6,1
1804,"(749.0, 504.0)",2,6,1
1805,"(769.0, 485.0)",2,6,1
1806,"(192.0, 381.0)",0,0,0
1807,"(193.0, 381.0)",0,0,0
1808,"(192.0, 401.0)",0,0,0
1809,"(170.0, 422.0)",0,0,0
1810,"(131.0, 441.0)",0,0,0
1811,"(129.0, 443.0)",0,0,0
1812,"(117.0, 443.0)",0,3,0
1813,"(131.0, 442.0)",0,0,0
1814,"(131.0, 423.0)",0,3,0
1815,"(130.0, 422.0)",0,3,0
1816,"(131.0, 421.0)",0,3,0
1817,"(132.0, 400.0)",0,3,0
1818,"(150.0, 382.0)",0,3,0
1819,"(440.0, 361.0)",1,4,0
1820,"(440.0, 361.0)",1,4,0
1821,"(440.0, 379.0)",1,4,0
1822,"(456.0, 364.0)",1,4,0
1823,"(151.0, 401.0)",0,3,0
1824,"(131.0, 402.0)",0,3,0
1825,"(171.0, 421.0)",0,0,0
1826,"(170.0, 421.0)",0,0,0
1827,"(88.0, 422.0)",0,3,0
1828,"(106.0, 422.0)",0,3,0
1829,"(830.0, 376.0)",3,1,-1
1830,"(827.0, 360.0)",3,1,-1
1831,"(827.0, 361.0)",3,1,-1
1832,"(130.0, 422.0)",0,3,0
1833,"(130.0, 422.0)",0,3,0
1834,"(150.0, 422.0)",0,3,0
1835,"(132.0, 422.0)",0,3,0
1836,"(170.0, 438.0)",0,0,0
1837,"(192.0, 442.0)",0,0,0
1838,"(191.0, 443.0)",0,0,0
1839,"(152.0, 422.0)",0,0,0
1840,"(130.0, 422.0)",0,3,0
1841,"(111.0, 413.0)",0,3,0
1842,"(109.0, 421.0)",0,3,0
1843,"(108.0, 402.0)",0,3,0
1844,"(170.0, 402.0)",0,3,0
1845,"(213.0, 401.0)",0,0,0
1846,"(233.0, 401.0)",0,0,0
1847,"(481.0, 360.0)",1,4,0
1847,"(213.0, 400.0)",0,0,0
1848,"(501.0, 360.0)",1,4,0
1849,"(502.0, 361.0)",1,4,0
1850,"(481.0, 363.0)",1,4,0
1851,"(459.0, 379.0)",1,4,0
1852,"(441.0, 377.0)",1,4,0
1852,"(168.0, 422.0)",0,0,0
1853,"(172.0, 422.0)",0,0,0
1854,"(171.0, 422.0)",0,0,0
1855,"(171.0, 442.0)",0,0,0
1856,"(170.0, 443.0)",0,0,0
1857,"(151.0, 443.0)",0,0,0
1858,"(150.0, 442.0)",0,0,0
1859,"(111.0, 422.0)",0,3,0
1860,"(108.0, 422.0)",0,3,0
1861,"(111.0, 421.0)",0,3,0
1862,"(133.0, 421.0)",0,3,0
1863,"(150.0, 401.0)",0,3,0
1863,"(955.0, 546.0)",5,5,-1
1864,"(150.0, 381.0)",0,3,0
1865,"(151.0, 381.0)",0,3,0
1866,"(165.0, 381.0)",0,3,0
1867,"(151.0, 381.0)",0,3,0
1868,"(131.0, 400.0)",0,3,0
1869,"(152.0, 402.0)",0,3,0
1870,"(172.0, 421.0)",0,0,0
1871,"(171.0, 422.0)",0,0,0
1872,"(171.0, 422.0)",0,0,0
1873,"(170.0, 441.0)",0,0,0
1874,"(150.0, 441.0)",0,0,0
1875,"(110.0, 441.0)",0,3,0
1876,"(109.0, 423.0)",0,3,0
1877,"(110.0, 423.0)",0,3,0
1878,"(130.0, 422.0)",0,3,0
1879,"(173.0, 421.0)",0,0,0
1880,"(213.0, 422.0)",0,0,0
1881,"(233.0, 422.0)",0,0,0
1882,"(252.0, 402.0)",0,0,0
1883,"(215.0, 381.0)",0,0,0
1884,"(212.0, 381.0)",0,0,0
1885,"(170.0, 400.0)",0,3,0
1886,"(130.0, 401.0)",0,3,0
1887,"(110.0, 402.0)",0,3,0
1888,"(129.0, 401.0)",0,3,0
1889,"(127.0, 421.0)",0,3,0
1890,"(171.0, 422.0)",0,0,0
1891,"(191.0, 433.0)",0,0,0
1892,"(192.0, 442.0)",0,0,0
1893,"(727.0, 504.0)",2,6,1
1894,"(727.0, 504.0)",2,6,1
1895,"(728.0, 504.0)",2,6,1
1896,"(128.0, 442.0)",0,0,0
1897,"(150.0, 422.0)",0,3,0
1898,"(150.0, 402.0)",0,3,0
1899,"(171.0, 401.0)",0,3,0
1900,"(191.0, 382.0)",0,0,0
1901,"(770.0, 360.0)",3,1,2
1902,"(790.0, 361.0)",3,1,2
1903,"(808.0, 360.0)",3,1,2
1904,"(1037.0, 381.0)",4,1,3
1904,"(109.0, 422.0)",0,3,0
1905,"(1037.0, 381.0)",4,1,3
1905,"(89.0, 422.0)",0,3,0
1906,"(1037.0, 381.0)",4,1,3
1906,"(70.0, 422.0)",0,3,0
1907,"(108.0, 422.0)",0,3,0
1908,"(112.0, 402.0)",0,3,0
1909,"(729.0, 504.0)",2,6,1
